17757.0,158.0,1.0,1.0,0.0,236.0
2.0,158.0,1.0,1.0,0.0,328.0
2589.0,158.0,1.0,1.0,0.0,194.0
2147.0,158.0,1.0,1.0,0.0,236.0
172.0,158.0,1.0,1.0,0.0,236.0
8598.0,158.0,1.0,1.0,0.0,717.0
14698.0,158.0,1.0,1.0,0.0,222.0
18498.0,158.0,1.0,1.0,0.0,180.0
5958.0,158.0,1.0,1.0,0.0,212.0
1562.0,158.0,1.0,1.0,0.0,412.0
4778.0,158.0,1.0,1.0,0.0,555.0
4869.0,158.0,1.0,1.0,0.0,129.0
4656.0,158.0,1.0,1.0,0.0,222.0
5009.0,158.0,1.0,1.0,0.0,194.0
15911.0,158.0,1.0,1.0,0.0,115.0
7513.0,158.0,1.0,1.0,0.0,1000.0
26.0,158.0,1.0,1.0,0.0,162.0
1902.0,158.0,1.0,1.0,0.0,750.0
10757.0,158.0,1.0,1.0,0.0,212.0
240.0,158.0,1.0,1.0,0.0,101.0
1609.0,158.0,1.0,1.0,0.0,120.0
1378.0,158.0,1.0,1.0,0.0,717.0
1064.0,158.0,1.0,1.0,0.0,648.0
14174.0,158.0,1.0,1.0,0.0,254.0
8431.0,158.0,1.0,1.0,0.0,435.0
1366.0,158.0,1.0,1.0,0.0,328.0
14704.0,158.0,1.0,1.0,0.0,162.0
8972.0,158.0,1.0,1.0,0.0,111.0
4410.0,158.0,1.0,1.0,0.0,314.0
14221.0,158.0,1.0,1.0,0.0,412.0
5207.0,158.0,1.0,1.0,0.0,351.0
43.0,158.0,1.0,1.0,0.0,240.0
4886.0,158.0,1.0,1.0,0.0,97.0
3909.0,158.0,1.0,1.0,0.0,282.0
4887.0,158.0,1.0,1.0,0.0,240.0
4357.0,158.0,1.0,1.0,0.0,750.0
15598.0,158.0,1.0,1.0,0.0,97.0
1912.0,158.0,1.0,1.0,0.0,648.0
9555.0,158.0,1.0,1.0,0.0,324.0
9043.0,158.0,1.0,1.0,0.0,337.0
2492.0,158.0,1.0,1.0,0.0,111.0
12357.0,158.0,1.0,1.0,0.0,129.0
4348.0,158.0,1.0,1.0,0.0,208.0
6460.0,158.0,1.0,1.0,0.0,134.0
2906.0,158.0,1.0,1.0,0.0,152.0
3526.0,158.0,1.0,1.0,0.0,111.0
10197.0,158.0,1.0,1.0,0.0,236.0
4987.0,158.0,1.0,1.0,0.0,245.0
18499.0,158.0,1.0,1.0,0.0,97.0
1613.0,158.0,1.0,1.0,0.0,212.0
16206.0,158.0,1.0,1.0,0.0,162.0
1548.0,158.0,1.0,1.0,0.0,245.0
4819.0,158.0,1.0,1.0,0.0,97.0
1126.0,158.0,1.0,1.0,0.0,435.0
16237.0,158.0,1.0,1.0,0.0,324.0
6785.0,158.0,1.0,1.0,0.0,175.0
315.0,158.0,1.0,1.0,0.0,97.0
5047.0,158.0,1.0,1.0,0.0,115.0
1134.0,158.0,1.0,1.0,0.0,222.0
209.0,158.0,1.0,1.0,0.0,912.0
1138.0,158.0,1.0,1.0,0.0,97.0
8288.0,158.0,1.0,1.0,0.0,486.0
1140.0,158.0,1.0,1.0,0.0,152.0
4906.0,158.0,1.0,1.0,0.0,97.0
2829.0,158.0,1.0,1.0,0.0,180.0
1429.0,158.0,1.0,1.0,0.0,337.0
3802.0,158.0,1.0,1.0,0.0,208.0
10920.0,158.0,1.0,1.0,0.0,129.0
6918.0,158.0,1.0,1.0,0.0,115.0
12363.0,158.0,1.0,1.0,0.0,208.0
5213.0,158.0,1.0,1.0,0.0,222.0
6467.0,158.0,1.0,1.0,0.0,912.0
1907.0,158.0,1.0,1.0,0.0,254.0
14862.0,158.0,1.0,1.0,0.0,120.0
6672.0,158.0,1.0,1.0,0.0,351.0
636.0,158.0,1.0,1.0,0.0,606.0
996.0,158.0,1.0,1.0,0.0,222.0
5325.0,158.0,1.0,1.0,0.0,282.0
14184.0,158.0,1.0,1.0,0.0,254.0
6185.0,158.0,1.0,1.0,0.0,509.0
7422.0,158.0,1.0,1.0,0.0,212.0
14393.0,158.0,1.0,1.0,0.0,162.0
5177.0,158.0,1.0,1.0,0.0,101.0
1113.0,158.0,1.0,1.0,0.0,115.0
1889.0,158.0,1.0,1.0,0.0,1000.0
259.0,158.0,1.0,1.0,0.0,555.0
7584.0,158.0,1.0,1.0,0.0,606.0
16739.0,158.0,1.0,1.0,0.0,162.0
6736.0,158.0,1.0,1.0,0.0,111.0
7562.0,158.0,1.0,1.0,0.0,129.0
1727.0,158.0,1.0,1.0,0.0,134.0
16669.0,158.0,1.0,1.0,0.0,199.0
3833.0,158.0,1.0,1.0,0.0,222.0
1017.0,158.0,1.0,1.0,0.0,245.0
14760.0,158.0,1.0,1.0,0.0,97.0
4392.0,158.0,1.0,1.0,0.0,509.0
6190.0,158.0,1.0,1.0,0.0,175.0
158.0,158.0,1.0,1.0,0.0,245.0
1465.0,158.0,1.0,1.0,0.0,162.0
2638.0,158.0,1.0,1.0,0.0,486.0
1611.0,158.0,1.0,1.0,0.0,314.0
9028.0,158.0,1.0,1.0,0.0,254.0
12873.0,158.0,1.0,1.0,0.0,208.0
1850.0,158.0,1.0,1.0,0.0,199.0
