1.0000181730971726e-100,7.575237126774228e-09,7.575237126774228e-09
1.0000181730971726e-100,9.630009807636496e-08,9.630009807636496e-08
1.0000181730971726e-100,1.1535860982423236e-08,1.1535860982423236e-08
1.0000181730971726e-100,6.408103171319291e-09,6.408103171319291e-09
1.0000181730971726e-100,1.0153294574057652e-08,1.0153294574057652e-08
1.0000181730971726e-100,6.407737037312277e-09,6.407737037312277e-09
1.0000181730971726e-100,3.764453917322809e-08,3.764453917322809e-08
1.0000181730971726e-100,1.090332103653289e-07,1.090332103653289e-07
1.0000181730971726e-100,1.206659168854353e-07,1.206659168854353e-07
1.0000181730971726e-100,1.0151089565102122e-08,1.0151089565102122e-08
1.0000181730971726e-100,3.9207426805715215e-08,3.9207426805715215e-08
1.0000181730971726e-100,8.839283208723607e-09,8.839283208723607e-09
1.0000181730971726e-100,1.0178346172344343e-08,1.0178346172344343e-08
1.0000181730971726e-100,8.869155846899504e-09,8.869155846899504e-09
1.0000181730971726e-100,1.298789745928649e-08,1.298789745928649e-08
1.0000181730971726e-100,6.413066362386739e-09,6.413066362386739e-09
1.0000181730971726e-100,1.8939099184318893e-08,1.8939099184318893e-08
1.0000181730971726e-100,1.5227627089817185e-07,1.5227627089817185e-07
1.0000181730971726e-100,8.931589271927603e-09,8.931589271927603e-09
1.0000181730971726e-100,6.408771850588641e-09,6.408771850588641e-09
1.0000181730971726e-100,4.0718534025022133e-08,4.0718534025022133e-08
1.0000181730971726e-100,7.58045257393054e-09,7.58045257393054e-09
1.0000181730971726e-100,7.574884447495235e-09,7.574884447495235e-09
1.0000181730971726e-100,1.4414483894465304e-08,1.4414483894465304e-08
1.0000181730971726e-100,8.825060291581964e-09,8.825060291581964e-09
1.0000181730971726e-100,8.826335798340221e-09,8.826335798340221e-09
1.0000181730971726e-100,1.2958742679136288e-08,1.2958742679136288e-08
1.0000181730971726e-100,5.4902379124275194e-08,5.4902379124275194e-08
1.0000181730971726e-100,3.139823603220517e-08,3.139823603220517e-08
1.0000181730971726e-100,6.418173018424069e-09,6.418173018424069e-09
1.0000181730971726e-100,6.509345207578898e-09,6.509345207578898e-09
1.0000181730971726e-100,1.4073262429965615e-07,1.4073262429965615e-07
1.0000181730971726e-100,8.883576330056472e-09,8.883576330056472e-09
1.0000181730971726e-100,3.638638062696531e-07,3.638638062696531e-07
1.0000181730971726e-100,1.4400364735336863e-08,1.4400364735336863e-08
1.0000181730971726e-100,7.630244665013289e-09,7.630244665013289e-09
1.0000181730971726e-100,1.163336888780802e-08,1.163336888780802e-08
1.0000181730971726e-100,6.44040135844184e-09,6.44040135844184e-09
1.0000181730971726e-100,5.94349146630166e-09,5.94349146630166e-09
1.0000181730971726e-100,1.2947662277217422e-08,1.2947662277217422e-08
1.0000181730971726e-100,5.346220424010523e-09,5.346220424010523e-09
1.0000181730971726e-100,9.327028127665761e-08,9.327028127665761e-08
1.0000181730971726e-100,6.4440563249103285e-09,6.4440563249103285e-09
1.0000181730971726e-100,1.7472596616077934e-08,1.7472596616077934e-08
1.0000181730971726e-100,3.141267064510579e-08,3.141267064510579e-08
1.0000181730971726e-100,5.340137354449939e-09,5.340137354449939e-09
1.0000181730971726e-100,5.653820223063875e-08,5.653820223063875e-08
1.0000181730971726e-100,1.0159239334868093e-08,1.0159239334868093e-08
1.0000181730971726e-100,2.1998351367093613e-08,2.1998351367093613e-08
1.0000181730971726e-100,1.0582970273192999e-07,1.0582970273192999e-07
1.0000181730971726e-100,2.2005091223369262e-08,2.2005091223369262e-08
1.0000181730971726e-100,4.7118734295706495e-08,4.7118734295706495e-08
1.0000181730971726e-100,5.337410266996301e-09,5.337410266996301e-09
1.0000181730971726e-100,8.048750388015409e-08,8.048750388015409e-08
1.0000181730971726e-100,2.6698967791674245e-08,2.6698967791674245e-08
1.0000181730971726e-100,2.3574838146834547e-08,2.3574838146834547e-08
1.0000181730971726e-100,1.7387788998248562e-07,1.7387788998248562e-07
1.0000181730971726e-100,1.0181229329325807e-08,1.0181229329325807e-08
1.0000181730971726e-100,5.025778035199087e-08,5.025778035199087e-08
1.0000181730971726e-100,5.3489884787222214e-09,5.3489884787222214e-09
1.0000181730971726e-100,4.23340762270553e-08,4.23340762270553e-08
1.0000181730971726e-100,3.7597967279682225e-07,3.7597967279682225e-07
1.0000181730971726e-100,4.383055081591792e-09,4.383055081591792e-09
1.0000181730971726e-100,6.411030034634506e-09,6.411030034634506e-09
1.0000181730971726e-100,9.31162730986151e-08,9.31162730986151e-08
1.0000181730971726e-100,6.408677104752098e-09,6.408677104752098e-09
1.0000181730971726e-100,3.608904976713812e-08,3.608904976713812e-08
1.0000181730971726e-100,6.413928121488524e-09,6.413928121488524e-09
1.0000181730971726e-100,2.980499836186629e-08,2.980499836186629e-08
1.0000181730971726e-100,7.593265005446495e-09,7.593265005446495e-09
1.0000181730971726e-100,7.603363008866655e-09,7.603363008866655e-09
1.0000181730971726e-100,8.932352637054027e-09,8.932352637054027e-09
1.0000181730971726e-100,1.1384982891339785e-07,1.1384982891339785e-07
1.0000181730971726e-100,2.6647866974406574e-08,2.6647866974406574e-08
1.0000181730971726e-100,1.152700321193234e-08,1.152700321193234e-08
1.0000181730971726e-100,5.3501067304470344e-09,5.3501067304470344e-09
1.0000181730971726e-100,1.1526365594134483e-08,1.1526365594134483e-08
1.0000181730971726e-100,7.609164843899863e-09,7.609164843899863e-09
1.0000181730971726e-100,4.998684617237959e-07,4.998684617237959e-07
1.0000181730971726e-100,1.1538049936260413e-08,1.1538049936260413e-08
1.0000181730971726e-100,7.586274014042475e-09,7.586274014042475e-09
1.0000181730971726e-100,3.9182826731680095e-08,3.9182826731680095e-08
1.0000181730971726e-100,8.51309977451968e-08,8.51309977451968e-08
1.0000181730971726e-100,1.2947882795070126e-08,1.2947882795070126e-08
1.0000181730971726e-100,1.7188963842246403e-07,1.7188963842246403e-07
1.0000181730971726e-100,8.179059803180621e-08,8.179059803180621e-08
1.0000181730971726e-100,7.577692954843046e-09,7.577692954843046e-09
1.0000181730971726e-100,1.7413787019598305e-08,1.7413787019598305e-08
1.0000181730971726e-100,2.2016328138578592e-08,2.2016328138578592e-08
1.0000181730971726e-100,1.743309992572777e-08,1.743309992572777e-08
1.0000181730971726e-100,1.4403350432411462e-08,1.4403350432411462e-08
1.0000181730971726e-100,8.839522636730265e-09,8.839522636730265e-09
1.0000181730971726e-100,6.442992847422778e-09,6.442992847422778e-09
1.0000181730971726e-100,6.4117852492489795e-09,6.4117852492489795e-09
1.0000181730971726e-100,1.4409882611236672e-08,1.4409882611236672e-08
1.0000181730971726e-100,7.575962398656044e-09,7.575962398656044e-09
1.0000181730971726e-100,5.342901656947931e-09,5.342901656947931e-09
1.0000181730971726e-100,2.0459991184882328e-08,2.0459991184882328e-08
1.0000181730971726e-100,1.5892073295826284e-08,1.5892073295826284e-08
1.0000181730971726e-100,1.8182196008011427e-07,1.8182196008011427e-07
1.0000181730971726e-100,1.0179005162004706e-08,1.0179005162004706e-08
1.0000181730971726e-100,3.293885067070817e-08,3.293885067070817e-08
1.0000181730971726e-100,8.832432427168979e-09,8.832432427168979e-09
1.0000181730971726e-100,2.5125192602948618e-08,2.5125192602948618e-08
1.0000181730971726e-100,4.403248938893534e-08,4.403248938893534e-08
1.0000181730971726e-100,7.560229204872784e-08,7.560229204872784e-08
1.0000181730971726e-100,8.823044965017918e-09,8.823044965017918e-09
1.0000181730971726e-100,1.0192397960965576e-08,1.0192397960965576e-08
1.0000181730971726e-100,1.1056533185763795e-07,1.1056533185763795e-07
1.0000181730971726e-100,5.34325717593212e-09,5.34325717593212e-09
1.0000181730971726e-100,3.1428325315920925e-08,3.1428325315920925e-08
1.0000181730971726e-100,1.6455620313695085e-08,1.6455620313695085e-08
1.0000181730971726e-100,2.3564963943894928e-08,2.3564963943894928e-08
1.0000181730971726e-100,1.15283664260672e-08,1.15283664260672e-08
1.0000181730971726e-100,4.374156396265357e-09,4.374156396265357e-09
1.0000181730971726e-100,1.5956738281714795e-08,1.5956738281714795e-08
1.0000181730971726e-100,2.981831106823782e-08,2.981831106823782e-08
1.0000181730971726e-100,6.4133673735192004e-09,6.4133673735192004e-09
1.0000181730971726e-100,5.341624992909683e-09,5.341624992909683e-09
1.0000181730971726e-100,7.577831349510526e-09,7.577831349510526e-09
1.0000181730971726e-100,1.903477719701888e-07,1.903477719701888e-07
1.0000181730971726e-100,6.413581279309033e-09,6.413581279309033e-09
1.0000181730971726e-100,1.7406419263492036e-08,1.7406419263492036e-08
1.0000181730971726e-100,5.341042538709562e-09,5.341042538709562e-09
1.0000181730971726e-100,8.826817140517755e-09,8.826817140517755e-09
1.0000181730971726e-100,1.2951304155105256e-08,1.2951304155105256e-08
1.0000181730971726e-100,7.574260725084496e-09,7.574260725084496e-09
1.0000181730971726e-100,5.33354546229607e-08,5.33354546229607e-08
1.0000181730971726e-100,1.205241506114997e-07,1.205241506114997e-07
1.0000181730971726e-100,7.670299241190868e-09,7.670299241190868e-09
1.0000181730971726e-100,3.4511522983627755e-08,3.4511522983627755e-08
1.0000181730971726e-100,7.58783309110636e-09,7.58783309110636e-09
1.0000181730971726e-100,5.337842487213878e-09,5.337842487213878e-09
1.0000181730971726e-100,5.336861100440288e-09,5.336861100440288e-09
1.0000181730971726e-100,3.5829656193284463e-07,3.5829656193284463e-07
1.0000181730971726e-100,1.2647869574544252e-07,1.2647869574544252e-07
1.0000181730971726e-100,7.581641213606753e-09,7.581641213606753e-09
1.0000181730971726e-100,6.426439493220647e-09,6.426439493220647e-09
1.0000181730971726e-100,2.5117971931443097e-08,2.5117971931443097e-08
1.0000181730971726e-100,7.577676642571558e-09,7.577676642571558e-09
1.0000181730971726e-100,1.1583863675855545e-08,1.1583863675855545e-08
1.0000181730971726e-100,1.152980950954508e-08,1.152980950954508e-08
1.0000181730971726e-100,2.2031005252389357e-08,2.2031005252389357e-08
1.0000181730971726e-100,2.357839980133775e-08,2.357839980133775e-08
1.0000181730971726e-100,3.9207523343216804e-08,3.9207523343216804e-08
1.0000181730971726e-100,5.473778029828808e-09,5.473778029828808e-09
1.0000181730971726e-100,3.767254504413467e-08,3.767254504413467e-08
1.0000181730971726e-100,1.029685184394475e-08,1.029685184394475e-08
1.0000181730971726e-100,3.612204081777073e-08,3.612204081777073e-08
1.0000181730971726e-100,9.315956972670699e-08,9.315956972670699e-08
1.0000181730971726e-100,1.1526003962035482e-08,1.1526003962035482e-08
1.0000181730971726e-100,8.834647988270335e-09,8.834647988270335e-09
1.0000181730971726e-100,1.4413683378780289e-08,1.4413683378780289e-08
1.0000181730971726e-100,1.8928103747034715e-08,1.8928103747034715e-08
1.0000181730971726e-100,2.0454347684602135e-08,2.0454347684602135e-08
1.0000181730971726e-100,6.4129702618195975e-09,6.4129702618195975e-09
1.0000181730971726e-100,7.073842370011835e-08,7.073842370011835e-08
1.0000181730971726e-100,2.8227091597322302e-08,2.8227091597322302e-08
1.0,0.9999818284183767,1.8171581623316335e-05
1.0000181730971726e-100,2.8219171570092135e-08,2.8219171570092135e-08
1.0000181730971726e-100,6.4155230433450254e-09,6.4155230433450254e-09
1.0000181730971726e-100,3.14728627386073e-08,3.14728627386073e-08
1.0000181730971726e-100,1.1703347454328277e-08,1.1703347454328277e-08
1.0000181730971726e-100,1.2948962991437399e-08,1.2948962991437399e-08
1.0000181730971726e-100,9.589865006793929e-08,9.589865006793929e-08
1.0000181730971726e-100,2.979018871816583e-08,2.979018871816583e-08
1.0000181730971726e-100,2.3566849177657273e-08,2.3566849177657273e-08
1.0000181730971726e-100,8.823115370966226e-09,8.823115370966226e-09
1.0000181730971726e-100,2.0460644586063297e-08,2.0460644586063297e-08
1.0000181730971726e-100,3.294954455976209e-08,3.294954455976209e-08
1.0000181730971726e-100,1.0170416133716776e-08,1.0170416133716776e-08
1.0000181730971726e-100,7.80683909834464e-09,7.80683909834464e-09
1.0000181730971726e-100,7.236145291136161e-08,7.236145291136161e-08
1.0000181730971726e-100,2.9765330874772497e-08,2.9765330874772497e-08
1.0000181730971726e-100,1.0147911849914797e-08,1.0147911849914797e-08
1.0000181730971726e-100,5.968900106351162e-08,5.968900106351162e-08
1.0000181730971726e-100,1.0217538851785465e-08,1.0217538851785465e-08
1.0000181730971726e-100,2.667209735569967e-08,2.667209735569967e-08
1.0000181730971726e-100,5.6547945995502414e-08,5.6547945995502414e-08
1.0000181730971726e-100,6.409452669448927e-09,6.409452669448927e-09
1.0000181730971726e-100,7.079782985618217e-08,7.079782985618217e-08
1.0000181730971726e-100,7.57674834680046e-09,7.57674834680046e-09
1.0000181730971726e-100,1.3623243658952336e-07,1.3623243658952336e-07
1.0000181730971726e-100,8.347865502608166e-08,8.347865502608166e-08
1.0000181730971726e-100,6.406949612863047e-09,6.406949612863047e-09
1.0000181730971726e-100,5.351467617454702e-09,5.351467617454702e-09
1.0000181730971726e-100,8.88484845990944e-09,8.88484845990944e-09
1.0000181730971726e-100,6.4087510378664745e-09,6.4087510378664745e-09
1.0000181730971726e-100,7.58383413535143e-09,7.58383413535143e-09
1.0000181730971726e-100,2.983014582987136e-08,2.983014582987136e-08
1.0000181730971726e-100,6.420190923481642e-09,6.420190923481642e-09
1.0000181730971726e-100,5.8080635414320444e-08,5.8080635414320444e-08
1.0000181730971726e-100,8.83640328362625e-09,8.83640328362625e-09
1.0000181730971726e-100,1.8925250105688618e-08,1.8925250105688618e-08
1.0000181730971726e-100,1.1526297599855596e-08,1.1526297599855596e-08
1.0000181730971726e-100,1.0149385596459716e-08,1.0149385596459716e-08
1.0000181730971726e-100,7.59476656153468e-09,7.59476656153468e-09
1.0000181730971726e-100,2.2019296831776387e-08,2.2019296831776387e-08
1.0000181730971726e-100,2.3720255115923174e-08,2.3720255115923174e-08
1.0000181730971726e-100,6.416822793909041e-09,6.416822793909041e-09
1.0000181730971726e-100,7.618153099876815e-09,7.618153099876815e-09
1.0000181730971726e-100,2.0803509873625108e-08,2.0803509873625108e-08
1.0000181730971726e-100,1.2943072630755148e-08,1.2943072630755148e-08
1.0000181730971726e-100,6.412702193920079e-09,6.412702193920079e-09
1.0000181730971726e-100,6.290942615619982e-08,6.290942615619982e-08
1.0000181730971726e-100,1.5891679558878782e-08,1.5891679558878782e-08
1.0000181730971726e-100,2.235997612233573e-08,2.235997612233573e-08
1.0000181730971726e-100,1.1547006581001401e-08,1.1547006581001401e-08
1.0000181730971726e-100,1.2953145668548008e-08,1.2953145668548008e-08
1.0000181730971726e-100,8.824255042612724e-09,8.824255042612724e-09
1.0000181730971726e-100,1.0144621324035648e-08,1.0144621324035648e-08
1.0000181730971726e-100,1.5904460746511467e-08,1.5904460746511467e-08
1.0000181730971726e-100,1.6182646000274177e-08,1.6182646000274177e-08
1.0000181730971726e-100,5.533835395890393e-09,5.533835395890393e-09
1.0000181730971726e-100,1.7401655045123508e-08,1.7401655045123508e-08
1.0000181730971726e-100,1.014608103939175e-08,1.014608103939175e-08
1.0000181730971726e-100,2.979537773172282e-08,2.979537773172282e-08
1.0000181730971726e-100,5.346398521799915e-09,5.346398521799915e-09
1.0000181730971726e-100,5.4991569340927875e-08,5.4991569340927875e-08
1.0000181730971726e-100,1.1517249036235899e-07,1.1517249036235899e-07
1.0000181730971726e-100,1.2539188530069934e-07,1.2539188530069934e-07
1.0000181730971726e-100,2.510953734478574e-08,2.510953734478574e-08
1.0000181730971726e-100,3.450031368656094e-08,3.450031368656094e-08
1.0000181730971726e-100,8.832100666581443e-09,8.832100666581443e-09
1.0000181730971726e-100,1.1879726664115539e-08,1.1879726664115539e-08
1.0000181730971726e-100,1.2988646771356737e-08,1.2988646771356737e-08
1.0000181730971726e-100,9.141349585846577e-08,9.141349585846577e-08
1.0000181730971726e-100,6.40854651060059e-09,6.40854651060059e-09
1.0000181730971726e-100,6.414865245449953e-09,6.414865245449953e-09
1.0000181730971726e-100,1.20416856639364e-07,1.20416856639364e-07
1.0000181730971726e-100,1.58895860143479e-08,1.58895860143479e-08
1.0000181730971726e-100,2.201947096446997e-08,2.201947096446997e-08
1.0000181730971726e-100,7.706662905852341e-08,7.706662905852341e-08
1.0000181730971726e-100,1.1521934693738806e-08,1.1521934693738806e-08
1.0000181730971726e-100,5.513293911589815e-08,5.513293911589815e-08
1.0000181730971726e-100,5.3362016701673296e-09,5.3362016701673296e-09
1.0000181730971726e-100,4.0782428959073746e-08,4.0782428959073746e-08
1.0000181730971726e-100,1.5905632137127936e-08,1.5905632137127936e-08
1.0000181730971726e-100,5.340463418890304e-09,5.340463418890304e-09
1.0000181730971726e-100,1.329212941476909e-07,1.329212941476909e-07
1.0000181730971726e-100,1.8933486905021485e-08,1.8933486905021485e-08
1.0000181730971726e-100,5.342439564886884e-09,5.342439564886884e-09
1.0000181730971726e-100,2.3558063486926632e-08,2.3558063486926632e-08
1.0000181730971726e-100,8.824683331814855e-09,8.824683331814855e-09
1.0000181730971726e-100,1.6007869112230954e-08,1.6007869112230954e-08
1.0000181730971726e-100,2.8284094395771754e-08,2.8284094395771754e-08
1.0000181730971726e-100,1.1522218600966874e-08,1.1522218600966874e-08
1.0000181730971726e-100,8.828690187376246e-09,8.828690187376246e-09
1.0000181730971726e-100,2.2012864648156036e-08,2.2012864648156036e-08
1.0000181730971726e-100,1.7414820403492942e-08,1.7414820403492942e-08
1.0000181730971726e-100,7.577687057075272e-09,7.577687057075272e-09
1.0000181730971726e-100,4.7055594416593664e-08,4.7055594416593664e-08
1.0000181730971726e-100,7.577183203120853e-09,7.577183203120853e-09
1.0000181730971726e-100,3.139087207168413e-08,3.139087207168413e-08
1.0000181730971726e-100,1.898383604037414e-08,1.898383604037414e-08
1.0000181730971726e-100,8.34153842916934e-08,8.34153842916934e-08
1.0000181730971726e-100,1.1680519684157186e-07,1.1680519684157186e-07
1.0000181730971726e-100,1.237469435623933e-07,1.237469435623933e-07
1.0000181730971726e-100,1.3021762491543828e-08,1.3021762491543828e-08
1.0000181730971726e-100,1.3312194663206743e-08,1.3312194663206743e-08
1.0000181730971726e-100,1.2948268980501604e-08,1.2948268980501604e-08
