0.0,2585.0,85.0,0.0193553332821062,0.0417976258829947,0.022442292600888505,33.0
0.0,24723.0,94.0,0.511446273493006,8.340975003487335e-98,0.511446273493006,22.0
0.0,14561.0,94.0,0.995895263960536,0.9919022315101433,0.0039930324503926196,109.0
0.0,12082.0,94.0,0.995451329846759,0.935112293282689,0.060339036564070025,47.0
0.0,5414.0,94.0,0.926512001082885,0.6985688521982267,0.22794314888465828,37.0
0.0,10670.0,94.0,0.999995030667177,0.9999629889914935,3.204167568349181e-05,1000.0
0.0,1342.0,94.0,0.999993147076162,0.995920554212845,0.0040725928633170705,740.0
0.0,12455.0,94.0,0.999727961697069,0.9599458083494166,0.03978215334765245,43.0
0.0,9940.0,94.0,0.999937030417229,0.9336097070267914,0.06632732339043768,80.0
0.0,15497.0,94.0,0.999937955917662,0.9995380638010803,0.00039989211658164603,80.0
0.0,19513.0,94.0,0.999829225394579,0.9987293761127063,0.001099849281872678,29.0
0.0,5465.0,94.0,0.999970258605789,0.9974249194687059,0.0025453391370831024,167.0
0.0,16400.0,94.0,0.999833334717278,0.64031557816015,0.35951775655712803,31.0
0.0,12491.0,94.0,0.999961470106804,0.9505803566921668,0.049381113414637245,197.0
0.0,2811.0,94.0,0.999793797568552,0.9984661116834395,0.0013276858851125617,24.0
0.0,25474.0,94.0,0.816887122197481,0.7974291162125282,0.019458005984952842,52.0
0.0,25170.0,94.0,0.999800571039147,0.9985271426370976,0.0012734284020493591,25.0
0.0,10001.0,94.0,0.02571213079543,3.3394271819849966e-98,0.02571213079543,44.0
0.0,18581.0,94.0,0.99992910534064,0.99947219717722,0.00045690816341992235,70.0
0.0,2423.0,94.0,0.999937943324199,0.9966705054005034,0.0032674379236956597,80.0
0.0,8556.0,94.0,0.999775032182543,0.9983274993544059,0.0014475328281371436,22.0
0.0,18276.0,94.0,0.993925181642867,0.9845032322534734,0.009421949389393669,24.0
0.0,22639.0,94.0,0.933792878238036,0.7287636968379055,0.2050291814001305,35.0
0.0,23369.0,94.0,0.999853909543071,0.996618597177548,0.003235312365522991,35.0
0.0,23259.0,94.0,0.444789008073436,6.550839083744122e-98,0.444789008073436,25.0
0.0,26484.0,94.0,0.998544047918087,0.8936824919769752,0.1048615559411118,52.0
0.0,26399.0,94.0,0.999866048365897,0.999003128401796,0.0008629199641010388,37.0
0.0,9330.0,94.0,0.999802132350809,0.9021521643840458,0.09764996796676317,27.0
0.0,16138.0,94.0,0.920862930888973,0.5283688675286312,0.39249406336034176,58.0
0.0,17975.0,94.0,0.999884786888525,0.9824871064677712,0.017397680420753847,94.0
0.0,20860.0,94.0,0.999993284925354,0.9999499874436648,4.3297481689186235e-05,740.0
0.0,13678.0,94.0,0.931613607988011,0.7428200400912871,0.18879356789672386,28.0
0.0,12611.0,94.0,0.999925351193759,0.9308520302367715,0.06907332095698748,211.0
0.0,27126.0,94.0,0.999887646056189,0.9892800037298302,0.010607642326358802,48.0
0.0,11201.0,94.0,0.894298583540339,1.7672850807928468e-97,0.894298583540339,22.0
0.0,10095.0,94.0,0.921245364257032,0.8640001764709375,0.05724518778609444,59.0
0.0,25403.0,94.0,0.99997478541451,0.9998122279155434,0.0001625574989666534,197.0
0.0,15480.0,94.0,0.999781937162197,0.9956154818586455,0.004166455303551531,23.0
0.0,25118.0,94.0,0.999967932080846,0.9997613910420947,0.0002065410387512845,155.0
0.0,248.0,94.0,0.97392736107656,0.8610361150647851,0.11289124601177492,37.0
0.0,3734.0,94.0,0.996661969674166,0.9618194799691107,0.034842489705055324,24.0
0.0,2585.0,94.0,0.394565207465471,5.258922277873538e-98,0.394565207465471,33.0
